Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
1/11/2014,Hull,Southampton,0,1,0,0,1,0,20,8,10,1,3,6,9,7,4,1,0,0,0,3.8,3.6,2.05,3.6,3.3,2.05,3.3,3.3,2.1
1/11/2014,Leicester,West Brom,0,1,0,0,0,1,34,14,8,5,3,5,12,8,3,0,1,0,0,2.3,3.5,3.3,2.3,3.3,3.0,2.2,3.3,3.1
1/11/2014,Newcastle,Liverpool,1,0,2,0,0,1,1,14,6,3,3,13,8,7,2,4,3,0,0,3.8,3.75,2.0,3.75,3.5,2.05,3.6,3.3,2.0
1/11/2014,Stoke,West Ham,2,2,1,1,0,2,4,21,10,6,2,14,13,9,2,1,1,0,0,2.38,3.4,3.25,2.4,3.2,2.95,2.25,3.2,3.1
2/11/2014,Aston Villa,Tottenham,1,2,0,1,0,2,26,12,18,1,7,12,11,3,9,3,3,1,0,3.75,3.6,2.1,3.6,3.5,2.1,3.3,3.3,2.1
2/11/2014,Man City,Man United,1,0,2,0,0,1,24,16,9,6,2,15,9,7,4,3,1,0,1,1.91,3.75,4.33,1.91,3.75,4.0,1.9,3.3,4.0
3/11/2014,Crystal Palace,Sunderland,1,3,0,0,1,0,29,9,8,1,7,12,19,11,2,0,3,1,0,2.1,3.5,3.8,2.1,3.4,3.7,2.1,3.3,3.3
8/11/2014,Burnley,Hull,1,0,2,0,0,1,21,14,12,3,1,17,17,7,1,6,4,0,0,2.5,3.4,3.0,2.5,3.2,2.8,2.6,3.2,2.6
8/11/2014,Liverpool,Chelsea,1,2,0,1,1,1,3,12,15,4,5,9,12,5,7,2,5,0,0,3.4,3.4,2.3,3.1,3.25,2.3,3.2,3.2,2.2
8/11/2014,Man United,Crystal Palace,1,0,2,0,0,1,4,23,6,5,1,8,12,11,4,1,3,0,0,1.3,6.0,11.0,1.32,5.5,7.6,1.35,4.8,7.6
8/11/2014,QPR,Man City,2,2,1,1,1,1,22,17,23,4,6,9,10,7,7,4,2,0,0,7.0,4.75,1.5,6.0,4.2,1.5,7.0,4.0,1.45
8/11/2014,Southampton,Leicester,2,0,2,0,0,1,24,18,5,6,0,10,12,13,4,2,2,0,0,1.44,4.75,8.0,1.44,4.5,6.5,1.5,4.0,6.1
8/11/2014,West Ham,Aston Villa,0,0,1,0,0,1,14,21,12,5,4,9,10,13,2,0,3,0,0,1.75,3.75,5.5,1.75,3.6,4.6,1.75,3.5,4.5
9/11/2014,Sunderland,Everton,1,1,1,0,0,1,18,10,16,3,7,11,13,5,4,1,2,0,0,4.0,3.5,2.05,3.6,3.3,2.05,3.6,3.3,2.0
9/11/2014,Swansea,Arsenal,2,1,2,0,0,1,29,11,12,5,4,10,16,6,10,5,5,0,0,3.75,3.5,2.1,3.3,3.3,2.15,3.3,3.3,2.1
9/11/2014,Tottenham,Stoke,1,2,0,0,2,0,23,14,11,4,4,20,13,5,5,3,2,1,0,1.7,4.0,5.5,1.7,3.6,5.0,1.6,3.7,5.4
9/11/2014,West Brom,Newcastle,0,2,0,0,1,0,6,10,8,2,3,12,6,7,4,0,0,0,0,2.3,3.5,3.3,2.3,3.3,3.0,2.4,3.2,2.85
22/11/14,Arsenal,Man United,1,2,0,0,0,1,22,23,12,9,2,12,8,11,5,2,1,0,0,2.15,3.6,3.5,2.2,3.25,3.2,2.3,3.3,2.9
22/11/14,Chelsea,West Brom,2,0,2,2,0,2,18,21,5,8,1,7,9,15,0,1,0,0,1,1.25,6.5,15.0,1.25,5.75,10.5,1.2,6.0,12.5
22/11/14,Everton,West Ham,2,1,2,1,0,2,21,14,14,4,3,10,13,1,5,2,3,0,0,1.85,3.8,4.5,1.85,3.6,4.0,1.75,3.5,4.5
22/11/14,Leicester,Sunderland,0,0,1,0,0,1,33,13,10,4,5,18,12,6,9,2,3,0,0,2.1,3.5,3.8,2.15,3.4,3.2,2.25,3.3,3.0
22/11/14,Man City,Swansea,2,1,2,1,1,1,26,23,8,10,3,13,9,7,3,2,1,0,0,1.4,5.25,8.5,1.4,4.6,7.5,1.35,4.8,7.6
22/11/14,Newcastle,QPR,1,0,2,0,0,1,4,14,13,6,4,12,15,16,7,2,3,0,0,1.83,3.75,4.75,1.91,3.4,3.9,1.75,3.5,4.5
22/11/14,Stoke,Burnley,1,2,0,1,2,0,20,25,5,4,4,10,9,14,0,2,2,0,0,1.7,3.8,5.75,1.72,3.6,4.75,1.65,3.6,5.1
23/11/14,Crystal Palace,Liverpool,3,1,2,1,1,1,14,15,12,5,1,21,10,4,3,1,2,0,0,4.33,3.7,1.91,3.7,3.6,1.91,4.5,3.5,1.75
23/11/14,Hull,Tottenham,1,2,0,1,0,2,6,10,23,2,6,15,9,3,9,3,1,1,0,3.6,3.4,2.2,3.25,3.3,2.2,3.3,3.3,2.1
24/11/14,Aston Villa,Southampton,1,1,1,1,0,2,29,7,15,1,4,15,17,2,8,1,2,0,0,5.25,3.75,1.75,4.33,3.6,1.78,4.2,3.5,1.8
29/11/14,Burnley,Aston Villa,1,1,1,0,1,0,10,11,18,4,7,8,8,1,5,3,4,0,0,2.15,3.4,3.75,2.2,3.2,3.25,2.1,3.3,3.3
29/11/14,Liverpool,Stoke,1,0,2,0,0,1,6,16,13,3,4,11,9,5,5,0,3,0,0,1.73,4.0,5.0,1.75,4.0,4.75,1.7,3.6,4.7
29/11/14,Man United,Hull,3,0,2,2,0,2,3,12,4,6,2,12,12,7,0,2,2,0,0,1.33,5.75,10.0,1.36,5.25,9.25,1.25,5.5,10.3
29/11/14,QPR,Leicester,3,2,2,2,1,2,31,32,19,6,5,8,17,11,5,3,2,0,0,2.38,3.4,3.25,2.38,3.2,3.0,2.2,3.3,3.1
29/11/14,Sunderland,Chelsea,0,0,1,0,0,1,16,12,24,3,6,13,10,2,8,3,2,0,0,9.0,5.0,1.4,8.0,5.0,1.4,7.3,4.4,1.4
29/11/14,Swansea,Crystal Palace,1,1,1,1,1,1,20,18,11,4,5,6,12,4,6,0,2,0,0,1.8,3.75,5.0,1.83,3.6,4.1,1.75,3.5,4.5
29/11/14,West Brom,Arsenal,0,1,0,0,0,1,4,9,17,1,5,9,10,4,4,2,1,0,0,4.5,3.8,1.85,4.2,3.8,1.9,3.8,3.45,1.9
29/11/14,West Ham,Newcastle,1,0,2,0,0,1,22,12,7,3,1,9,16,6,2,3,2,0,1,2.15,3.5,3.6,2.2,3.3,3.3,2.25,3.3,3.0
30/11/14,Southampton,Man City,0,3,0,0,0,1,23,13,15,4,6,10,13,8,6,1,2,0,1,3.2,3.6,2.3,3.2,3.4,2.35,3.1,3.3,2.2
30/11/14,Tottenham,Everton,2,1,2,2,1,2,24,13,10,6,5,15,5,3,4,5,1,0,0,2.25,3.6,3.25,2.35,3.4,3.2,2.3,3.3,2.9
2/12/2014,Burnley,Newcastle,1,1,1,1,0,2,29,12,11,2,4,12,12,2,5,2,2,0,0,2.8,3.3,2.75,2.8,3.1,2.75,2.65,3.3,2.5
2/12/2014,Crystal Palace,Aston Villa,0,1,0,0,1,0,24,17,5,5,3,16,15,8,2,2,2,0,0,2.1,3.4,4.0,2.1,3.2,3.6,2.0,3.3,3.6
2/12/2014,Leicester,Liverpool,1,3,0,1,1,1,18,20,11,4,3,11,10,7,4,1,2,1,0,3.8,3.6,2.05,3.6,3.5,2.1,3.6,3.3,2.0
2/12/2014,Man United,Stoke,2,1,2,1,1,1,14,10,5,3,4,8,13,2,2,2,4,0,0,1.45,4.5,8.5,1.44,4.25,7.25,1.4,4.4,7.3
2/12/2014,Swansea,QPR,2,0,2,0,0,1,16,18,5,7,1,8,12,9,2,2,2,0,0,1.73,3.8,5.5,1.75,3.5,4.75,1.8,3.5,4.2
2/12/2014,West Brom,West Ham,1,2,0,1,2,0,23,23,11,5,6,11,17,7,3,2,1,0,0,2.5,3.4,3.0,2.5,3.25,3.0,2.5,3.3,2.65
3/12/2014,Arsenal,Southampton,1,0,2,0,0,1,1,19,6,8,1,7,14,9,4,0,2,0,0,1.8,3.75,5.0,1.8,3.7,4.75,1.8,3.5,4.2
3/12/2014,Chelsea,Tottenham,3,0,2,2,0,2,22,12,10,8,2,9,9,1,6,1,1,0,0,1.4,5.0,9.0,1.4,4.75,8.5,1.4,4.4,7.3
3/12/2014,Everton,Hull,1,1,1,1,0,2,33,13,8,5,1,8,12,6,4,1,1,0,0,1.53,4.33,7.0,1.55,3.8,6.0,1.55,4.0,5.5
3/12/2014,Sunderland,Man City,1,4,0,1,2,0,6,8,15,2,4,9,8,2,0,1,1,0,0,7.5,4.5,1.5,7.0,4.1,1.53,6.1,4.0,1.5
6/12/2014,Hull,West Brom,0,0,1,0,0,1,24,12,6,2,3,10,16,3,2,1,1,0,0,2.45,3.3,3.2,2.5,3.1,2.85,2.3,3.2,3.0
6/12/2014,Liverpool,Sunderland,0,0,1,0,0,1,26,15,7,2,1,12,15,5,7,1,3,0,0,1.5,4.5,7.5,1.53,4.1,7.0,1.6,3.7,5.4
6/12/2014,Man City,Everton,1,0,2,1,0,2,1,19,9,3,2,8,11,11,7,3,3,0,0,1.5,4.75,7.0,1.53,4.5,6.0,1.57,3.8,5.5
6/12/2014,Newcastle,Chelsea,2,1,2,0,0,1,20,9,26,3,8,8,6,1,10,2,3,1,0,7.0,4.33,1.53,6.75,4.0,1.55,5.5,3.8,1.57
6/12/2014,QPR,Burnley,2,0,2,0,0,1,14,11,15,6,3,12,12,3,11,1,1,1,0,2.05,3.5,4.0,2.1,3.2,3.5,2.1,3.3,3.3
6/12/2014,Stoke,Arsenal,3,2,2,3,0,2,3,13,15,4,6,17,14,3,9,3,2,0,1,4.0,3.6,2.0,3.75,3.3,2.0,3.8,3.45,1.9
6/12/2014,Tottenham,Crystal Palace,0,0,1,0,0,1,18,14,16,3,4,11,10,2,12,1,0,0,0,1.6,4.2,6.0,1.62,3.75,5.25,1.57,3.8,5.5
7/12/2014,Aston Villa,Leicester,2,1,2,1,1,1,6,16,10,7,4,9,14,5,5,4,4,0,1,2.4,3.4,3.2,2.4,3.2,3.2,2.2,3.3,3.1
7/12/2014,West Ham,Swansea,3,1,2,1,1,1,4,15,11,7,2,11,18,7,4,0,1,0,1,2.35,3.4,3.25,2.4,3.4,3.0,2.2,3.3,3.1
8/12/2014,Southampton,Man United,1,2,0,1,1,1,16,15,3,4,2,12,9,5,1,2,1,0,0,2.8,3.4,2.7,2.8,3.25,2.7,2.9,3.3,2.3
13/12/14,Arsenal,Newcastle,4,1,2,1,0,2,18,17,10,4,4,14,15,9,6,2,2,0,0,1.44,4.75,8.0,1.45,4.33,6.5,1.45,4.0,7.0
13/12/14,Burnley,Southampton,1,0,2,0,0,1,21,7,15,2,4,15,11,2,5,1,3,0,0,5.5,3.75,1.73,4.75,3.5,1.75,4.2,3.5,1.8
13/12/14,Chelsea,Hull,2,0,2,1,0,2,4,12,8,3,0,13,13,5,4,3,3,0,1,1.18,8.0,18.0,1.18,6.25,15.5,1.17,6.5,14.0
13/12/14,Crystal Palace,Stoke,1,1,1,1,1,1,16,10,7,3,3,12,11,9,8,2,0,0,0,2.6,3.25,3.0,2.62,3.25,2.85,2.5,3.2,2.75
13/12/14,Leicester,Man City,0,1,0,0,1,0,14,7,9,1,4,15,13,8,2,0,2,0,0,7.0,4.75,1.5,5.5,4.6,1.5,7.0,4.0,1.45
13/12/14,Sunderland,West Ham,1,1,1,1,1,1,29,13,19,4,8,11,18,6,8,2,2,0,0,2.95,3.4,2.55,2.85,3.25,2.62,2.6,3.2,2.6
13/12/14,West Brom,Aston Villa,1,0,2,0,0,1,22,13,7,5,2,17,12,4,2,4,2,0,1,2.15,3.4,3.8,2.15,3.25,3.4,2.3,3.2,3.0
14/12/14,Man United,Liverpool,3,0,2,2,0,2,20,11,19,6,9,13,14,2,7,4,3,0,0,1.8,3.8,4.75,1.85,3.6,4.5,1.8,3.5,4.2
14/12/14,Swansea,Tottenham,1,2,0,0,1,0,33,15,10,3,4,7,17,7,9,3,4,0,0,2.5,3.4,3.0,2.5,3.25,2.75,2.6,3.2,2.6
15/12/14,Everton,QPR,3,1,2,2,0,2,26,13,17,5,4,11,12,1,8,1,1,0,0,1.45,4.5,8.5,1.45,4.25,6.75,1.5,4.0,6.1
20/12/14,Aston Villa,Man United,1,1,1,1,0,2,18,10,16,4,9,9,10,3,9,1,1,1,0,6.25,4.0,1.62,6.0,3.9,1.62,5.4,3.7,1.6
20/12/14,Hull,Swansea,0,1,0,0,1,0,21,11,13,3,3,14,16,4,5,2,2,0,0,3.1,3.3,2.5,2.9,3.25,2.6,2.75,3.2,2.5
20/12/14,Man City,Crystal Palace,3,0,2,0,0,1,29,15,6,3,1,17,5,8,6,2,1,0,0,1.29,6.0,12.0,1.3,5.5,11.0,1.3,5.0,9.0
20/12/14,QPR,West Brom,3,2,2,1,2,0,6,17,16,7,6,16,8,5,11,1,0,0,0,2.45,3.3,3.2,2.45,3.3,3.0,2.4,3.2,2.85
20/12/14,Southampton,Everton,3,0,2,1,0,2,14,11,13,3,4,11,10,4,6,1,1,0,0,2.45,3.5,3.0,2.5,3.4,2.9,2.3,3.3,2.9
20/12/14,Tottenham,Burnley,2,1,2,2,1,2,23,23,9,6,5,9,8,9,6,1,0,0,0,1.5,4.5,7.5,1.5,4.1,6.25,1.5,4.0,6.1
20/12/14,West Ham,Leicester,2,0,2,1,0,2,20,10,10,2,4,8,17,9,4,0,3,0,0,1.75,3.9,5.0,1.75,3.5,4.75,1.65,3.7,4.9
21/12/14,Liverpool,Arsenal,2,2,1,1,1,1,24,27,7,10,3,6,14,10,6,0,3,1,0,2.8,3.5,2.6,2.75,3.4,2.62,2.65,3.3,2.5
21/12/14,Newcastle,Sunderland,0,1,0,0,0,1,3,15,16,7,3,15,15,7,1,4,4,0,0,2.05,3.5,4.0,2.1,3.4,3.75,2.0,3.3,3.6
22/12/14,Stoke,Chelsea,0,2,0,0,1,0,26,13,15,2,6,11,4,6,5,3,0,0,0,6.25,4.0,1.62,5.75,3.75,1.67,5.0,3.9,1.6
26/12/14,Arsenal,QPR,2,1,2,1,0,2,20,15,16,5,2,6,15,6,2,1,4,1,0,1.29,6.0,13.0,1.29,5.5,9.25,1.28,5.5,9.0
26/12/14,Burnley,Liverpool,0,1,0,0,0,1,3,16,10,0,3,7,5,8,2,0,1,0,0,4.75,3.8,1.8,4.2,3.5,1.83,4.0,3.45,1.85
26/12/14,Chelsea,West Ham,2,0,2,1,0,2,24,28,6,9,0,8,14,8,6,0,3,0,0,1.33,5.75,10.0,1.33,5.0,8.75,1.33,5.0,8.0
26/12/14,Crystal Palace,Southampton,1,3,0,0,1,0,22,11,13,4,6,15,10,8,4,1,0,0,0,3.75,3.4,2.15,3.3,3.2,2.2,3.2,3.2,2.2
26/12/14,Everton,Stoke,0,1,0,0,1,0,18,16,12,5,2,9,15,9,3,2,3,0,0,1.83,3.6,5.0,1.83,3.4,4.33,1.75,3.5,4.5
26/12/14,Leicester,Tottenham,1,2,0,0,1,0,26,22,8,6,3,10,14,11,1,1,2,0,0,3.8,3.6,2.05,3.5,3.4,2.05,3.7,3.35,1.95
26/12/14,Man United,Newcastle,3,1,2,2,0,2,23,9,8,4,4,16,9,4,5,1,2,0,0,1.4,5.0,9.0,1.4,4.5,7.5,1.35,4.8,7.6
26/12/14,Sunderland,Hull,1,3,0,1,1,1,1,12,13,3,5,12,6,10,4,4,2,0,0,2.05,3.4,4.2,2.05,3.2,3.75,2.0,3.3,3.6
26/12/14,Swansea,Aston Villa,1,0,2,1,0,2,31,7,11,2,3,17,12,4,0,1,4,0,0,1.75,3.75,5.25,1.78,3.4,4.75,1.75,3.5,4.5
26/12/14,West Brom,Man City,1,3,0,0,3,0,21,18,9,6,5,5,9,10,6,0,1,0,0,6.5,4.5,1.53,5.5,4.2,1.53,7.0,4.0,1.45
28/12/14,Aston Villa,Sunderland,0,0,1,0,0,1,20,14,15,3,3,4,11,4,4,1,4,1,0,2.35,3.3,3.4,2.35,3.1,3.1,2.3,3.1,3.1
28/12/14,Hull,Leicester,0,1,0,0,1,0,29,18,4,5,2,12,12,7,1,0,1,1,1,2.25,3.4,3.5,2.25,3.25,3.1,2.2,3.2,3.2
28/12/14,Man City,Burnley,2,2,1,2,0,2,16,17,12,6,3,18,9,10,3,4,1,0,0,1.18,8.0,19.0,1.18,6.5,15.5,1.17,6.5,14.0
28/12/14,Newcastle,Everton,3,2,2,1,1,1,6,13,9,6,2,13,8,8,3,2,2,0,0,2.9,3.4,2.6,2.8,3.3,2.6,2.75,3.3,2.4
28/12/14,QPR,Crystal Palace,0,0,1,0,0,1,23,11,10,3,3,11,17,9,4,2,1,0,0,2.38,3.4,3.25,2.4,3.3,2.85,2.3,3.3,2.9
28/12/14,Southampton,Chelsea,1,1,1,1,1,1,3,9,7,1,1,23,14,4,6,2,2,1,0,4.75,3.75,1.83,4.6,3.6,1.83,4.5,3.5,1.75
28/12/14,Stoke,West Brom,2,0,2,0,0,1,31,13,15,3,4,11,14,5,3,0,2,0,0,1.91,3.6,4.5,1.91,3.6,3.7,1.9,3.45,3.8
28/12/14,Tottenham,Man United,0,0,1,0,0,1,14,9,9,4,5,11,19,3,6,2,4,0,0,3.25,3.6,2.3,3.1,3.5,2.3,3.1,3.2,2.25
28/12/14,West Ham,Arsenal,1,2,0,0,2,0,26,14,21,4,7,12,13,7,8,3,3,0,0,3.5,3.5,2.2,3.1,3.4,2.2,3.3,3.3,2.1
29/12/14,Liverpool,Swansea,4,1,2,1,0,2,1,21,11,11,4,8,5,6,3,1,0,0,0,1.7,4.0,5.5,1.7,4.0,5.0,1.67,3.55,5.0
1/1/2015,Aston Villa,Crystal Palace,0,0,1,0,0,1,33,14,6,3,0,11,12,5,2,1,1,0,0,2.4,3.3,3.3,2.4,3.2,2.9,2.4,3.1,2.95
1/1/2015,Hull,Everton,2,0,2,2,0,2,16,14,9,5,3,16,15,4,8,2,3,0,1,3.4,3.4,2.3,3.0,3.3,2.3,2.9,3.3,2.3
1/1/2015,Liverpool,Leicester,2,2,1,2,0,2,23,18,16,6,3,13,10,4,5,2,2,0,0,1.4,5.0,9.0,1.4,5.0,7.75,1.4,4.4,7.3
1/1/2015,Man City,Sunderland,3,2,2,0,0,1,31,32,4,12,4,14,7,10,4,2,3,0,0,1.22,7.0,15.0,1.25,6.0,10.0,1.25,5.5,10.3
1/1/2015,Newcastle,Burnley,3,3,1,2,1,2,22,10,15,4,4,12,13,5,5,2,4,0,0,1.83,3.75,4.75,1.8,3.5,4.33,1.8,3.5,4.2
1/1/2015,QPR,Swansea,1,1,1,1,0,2,3,24,25,6,6,22,5,4,9,4,0,0,1,3.0,3.4,2.5,2.75,3.2,2.55,2.65,3.3,2.5
1/1/2015,Southampton,Arsenal,2,0,2,1,0,2,6,13,11,6,6,14,7,2,7,2,1,0,0,2.9,3.4,2.6,2.8,3.3,2.6,2.75,3.2,2.5
1/1/2015,Stoke,Man United,1,1,1,1,1,1,24,11,6,2,2,8,12,11,7,0,0,0,0,4.2,3.5,2.0,4.0,3.4,2.0,3.7,3.35,1.95
1/1/2015,Tottenham,Chelsea,5,3,2,3,1,2,29,11,19,8,7,14,10,5,3,3,1,0,0,5.0,3.75,1.8,4.25,3.6,1.8,4.0,3.45,1.85
1/1/2015,West Ham,West Brom,1,1,1,1,1,1,14,8,14,3,3,6,13,0,1,1,0,0,0,1.85,3.75,4.5,1.8,3.6,4.2,1.85,3.45,4.0
10/1/2015,Burnley,QPR,2,1,2,2,1,2,1,18,17,7,7,14,9,10,6,2,2,0,0,2.2,3.4,3.6,2.2,3.25,3.25,2.2,3.2,3.2
10/1/2015,Chelsea,Newcastle,2,0,2,1,0,2,31,9,11,5,5,13,13,7,4,2,3,0,0,1.2,7.5,17.0,1.2,6.0,14.5,1.22,5.5,12.0
10/1/2015,Crystal Palace,Tottenham,2,1,2,0,0,1,3,21,9,7,5,9,14,4,6,5,3,0,0,3.5,3.5,2.2,3.4,3.3,2.3,3.3,3.3,2.1
10/1/2015,Everton,Man City,1,1,1,0,0,1,20,11,18,4,2,9,10,4,9,1,2,0,0,4.5,3.75,1.85,4.0,3.4,1.9,3.8,3.45,1.9
10/1/2015,Leicester,Aston Villa,1,0,2,1,0,2,24,11,12,3,1,18,6,6,6,1,1,1,1,2.2,3.4,3.6,2.2,3.2,3.3,2.3,3.3,2.9
10/1/2015,Sunderland,Liverpool,0,1,0,0,1,0,6,5,21,1,4,12,11,6,6,1,4,1,0,4.5,3.6,1.91,3.8,3.5,1.91,4.0,3.45,1.85
10/1/2015,Swansea,West Ham,1,1,1,0,1,0,22,19,11,3,5,9,7,4,5,0,1,0,0,2.25,3.5,3.4,2.25,3.2,3.2,2.2,3.2,3.2
10/1/2015,West Brom,Hull,1,0,2,0,0,1,26,9,12,3,2,5,13,5,2,1,0,0,0,2.05,3.4,4.2,2.05,3.4,3.5,2.0,3.3,3.6
11/1/2015,Arsenal,Stoke,3,0,2,2,0,2,14,14,7,6,2,11,11,9,1,0,3,0,0,1.44,4.75,8.0,1.48,4.5,7.5,1.45,4.0,7.0
11/1/2015,Man United,Southampton,0,1,0,0,0,1,29,10,9,0,1,9,10,3,5,2,3,0,0,1.83,3.75,4.75,1.87,3.8,4.25,1.7,3.6,4.7
17/01/15,Aston Villa,Liverpool,0,2,0,0,1,0,21,15,12,4,5,13,11,9,5,1,1,0,0,4.5,3.6,1.91,4.0,3.4,1.91,3.8,3.45,1.9
17/01/15,Burnley,Crystal Palace,2,3,0,2,1,2,29,7,11,4,4,10,20,5,7,1,3,0,0,2.55,3.25,3.1,2.55,3.25,2.9,2.4,3.2,2.85
17/01/15,Leicester,Stoke,0,1,0,0,0,1,1,7,13,3,3,9,6,6,5,1,0,0,0,2.63,3.3,2.9,2.62,3.25,2.65,2.5,3.2,2.75
17/01/15,Newcastle,Southampton,1,2,0,1,1,1,33,16,5,3,3,9,8,9,0,0,2,0,0,3.3,3.3,2.38,2.9,3.25,2.4,3.2,3.2,2.2
17/01/15,QPR,Man United,0,2,0,0,0,1,26,18,12,4,7,12,10,3,3,3,2,0,0,6.0,4.2,1.62,4.75,4.0,1.65,5.0,3.9,1.6
17/01/15,Swansea,Chelsea,0,5,0,0,4,0,14,11,21,0,11,9,13,1,2,0,0,0,0,7.0,4.2,1.55,6.0,3.9,1.55,5.6,3.9,1.55
17/01/15,Tottenham,Sunderland,2,1,2,1,1,1,4,25,8,8,4,14,8,6,6,1,2,0,0,1.62,4.2,6.0,1.62,3.9,5.0,1.55,3.9,5.6
18/01/15,Man City,Arsenal,0,2,0,0,1,0,22,12,9,4,3,12,5,16,3,3,3,0,0,1.8,4.0,4.5,1.8,3.7,4.1,1.8,3.5,4.2
18/01/15,West Ham,Hull,3,0,2,0,0,1,20,17,9,6,3,5,14,4,7,1,3,0,0,1.75,3.75,5.25,1.75,3.5,4.75,1.75,3.5,4.5
19/01/15,Everton,West Brom,0,0,1,0,0,1,24,17,5,4,0,11,12,8,1,3,2,0,0,1.85,3.6,4.75,1.85,3.4,4.2,1.8,3.5,4.2
31/01/15,Chelsea,Man City,1,1,1,1,1,1,21,3,10,2,5,12,14,1,4,0,2,0,0,2.15,3.5,3.6,2.15,3.4,3.5,1.9,3.45,3.8
31/01/15,Crystal Palace,Everton,0,1,0,0,1,0,31,13,14,3,2,12,14,6,1,0,3,0,0,2.8,3.3,2.75,2.8,3.1,2.75,2.6,3.2,2.6
31/01/15,Hull,Newcastle,0,3,0,0,1,0,29,13,12,8,5,15,13,3,3,4,1,0,0,2.7,3.25,2.88,2.7,3.2,2.8,2.5,3.2,2.75
31/01/15,Liverpool,West Ham,2,0,2,0,0,1,1,21,7,7,2,12,12,5,7,1,1,0,0,1.67,4.0,5.75,1.7,3.8,4.5,1.6,3.7,5.4
31/01/15,Man United,Leicester,3,1,2,3,0,2,20,12,4,5,1,8,12,4,3,0,1,0,0,1.36,5.5,9.5,1.36,5.0,7.5,1.3,5.0,9.0
31/01/15,Stoke,QPR,3,1,2,2,1,2,22,15,14,3,4,11,12,3,5,2,2,0,0,1.65,4.0,6.0,1.7,3.8,4.5,1.65,3.6,5.1
31/01/15,Sunderland,Burnley,2,0,2,2,0,2,18,8,13,3,4,12,12,6,3,3,1,0,0,2.25,3.3,3.6,2.25,3.2,3.2,2.1,3.2,3.4
31/01/15,West Brom,Tottenham,0,3,0,0,2,0,16,13,14,4,4,8,13,6,3,2,1,0,0,2.9,3.3,2.63,2.75,3.1,2.62,2.75,3.2,2.5
1/2/2015,Arsenal,Aston Villa,5,0,2,1,0,2,3,13,9,8,2,6,10,7,7,0,2,0,0,1.25,6.5,15.0,1.28,6.0,11.0,1.27,5.2,10.0
1/2/2015,Southampton,Swansea,0,1,0,0,0,1,24,15,6,6,1,11,9,9,0,1,1,1,0,1.6,4.0,6.5,1.62,3.9,6.0,1.65,3.6,5.1
7/2/2015,Aston Villa,Chelsea,1,2,0,0,1,0,26,8,12,1,5,8,7,7,7,3,2,0,0,10.0,5.25,1.36,9.0,4.4,1.36,7.6,4.8,1.35
7/2/2015,Everton,Liverpool,0,0,1,0,0,1,3,6,17,1,6,11,7,3,6,4,1,0,0,3.4,3.4,2.3,3.2,3.4,2.3,3.1,3.3,2.2
7/2/2015,Leicester,Crystal Palace,0,1,0,0,0,1,18,19,14,5,2,15,6,8,6,4,1,0,0,2.4,3.3,3.25,2.4,3.25,2.9,2.3,3.3,2.9
7/2/2015,Man City,Hull,1,1,1,0,1,0,14,18,7,5,3,9,8,13,1,2,4,0,0,1.18,8.0,19.0,1.19,6.5,13.5,1.2,5.8,13.0
7/2/2015,QPR,Southampton,0,1,0,0,0,1,31,12,16,3,5,13,16,3,4,2,2,0,0,4.75,3.6,1.85,4.2,3.4,1.85,4.0,3.45,1.85
7/2/2015,Swansea,Sunderland,1,1,1,0,1,0,29,16,4,7,1,11,13,7,1,3,4,0,0,1.91,3.5,4.6,1.9,3.4,4.0,1.9,3.45,3.8
7/2/2015,Tottenham,Arsenal,2,1,2,0,1,0,20,23,7,8,3,8,12,10,3,3,5,0,0,3.25,3.5,2.3,3.1,3.2,2.3,3.1,3.3,2.2
8/2/2015,Burnley,West Brom,2,2,1,2,1,2,22,12,12,5,5,10,15,5,6,0,4,0,0,2.6,3.25,3.0,2.6,3.2,2.7,2.5,3.3,2.65
8/2/2015,Newcastle,Stoke,1,1,1,0,0,1,16,9,7,3,3,14,17,5,8,2,4,0,0,2.3,3.4,3.4,2.3,3.2,3.1,2.3,3.3,2.9
8/2/2015,West Ham,Man United,1,1,1,0,0,1,21,13,18,6,6,7,13,9,9,2,2,0,1,4.2,3.6,1.95,3.75,3.25,2.0,3.8,3.45,1.9
10/2/2015,Arsenal,Leicester,2,1,2,2,0,2,23,17,11,7,4,13,14,6,6,2,2,0,0,1.29,6.0,12.0,1.29,5.5,11.5,1.3,5.0,9.0
10/2/2015,Hull,Aston Villa,2,0,2,1,0,2,24,10,11,4,4,16,11,3,7,1,2,0,0,2.38,3.1,3.5,2.3,3.2,3.4,2.3,3.1,3.1
10/2/2015,Liverpool,Tottenham,3,2,2,1,1,1,29,16,14,7,5,13,17,5,7,3,6,0,0,1.91,3.8,4.2,1.91,3.75,4.0,1.9,3.45,3.8
10/2/2015,Sunderland,QPR,0,2,0,0,2,0,20,16,19,5,4,8,12,8,4,2,3,0,0,1.91,3.6,4.5,1.91,3.5,4.25,1.9,3.45,3.8
11/2/2015,Chelsea,Everton,1,0,2,0,0,1,14,21,7,7,4,8,13,10,2,3,3,0,1,1.33,5.5,11.0,1.33,5.0,8.25,1.33,4.8,8.3
